"Date","Price","Open","High","Low","Vol.","Change %"
"03/03/2023","459.960","460.470","460.480","460.460","","0.00%"
"02/03/2023","459.970","460.470","460.470","460.450","","0.00%"
"01/03/2023","459.970","460.470","460.470","460.460","","0.00%"
"28/02/2023","459.970","460.450","460.470","460.440","","0.00%"
"27/02/2023","459.950","460.440","460.450","460.430","","0.00%"
"24/02/2023","459.940","460.440","460.440","460.430","","0.00%"
"23/02/2023","459.940","460.470","460.470","460.440","","-0.01%"
"22/02/2023","459.970","460.470","460.470","460.450","","0.00%"
"21/02/2023","459.970","460.550","460.550","460.470","","-0.02%"
"20/02/2023","460.050","460.540","460.550","460.500","","0.00%"
"17/02/2023","460.040","460.550","460.560","460.500","","0.00%"
"16/02/2023","460.050","460.560","460.560","460.500","","0.00%"
"15/02/2023","460.060","460.560","460.600","460.500","","0.00%"
"14/02/2023","460.060","460.520","460.560","460.520","","0.01%"
"13/02/2023","460.020","459.490","460.520","459.490","","0.22%"
"10/02/2023","458.990","460.470","460.470","459.490","","-0.21%"
"09/02/2023","459.970","460.420","460.470","460.400","","0.01%"
"08/02/2023","459.920","460.420","460.450","460.420","","0.00%"
"07/02/2023","459.920","459.700","460.420","459.700","","0.16%"
"06/02/2023","459.200","460.540","460.550","459.700","","-0.18%"
"03/02/2023","460.040","460.540","460.540","460.530","","0.00%"
"02/02/2023","460.040","460.520","460.540","460.520","","0.00%"
"01/02/2023","460.020","460.520","460.550","460.500","","0.00%"
"31/01/2023","460.020","460.410","460.520","460.410","","0.02%"
"30/01/2023","459.910","460.280","460.500","460.280","","0.03%"
"27/01/2023","459.780","460.280","460.300","460.280","","0.00%"
"26/01/2023","459.780","459.970","460.280","459.970","","0.07%"
"25/01/2023","459.470","459.810","459.970","459.800","0.02K","0.03%"
"24/01/2023","459.310","455.060","459.810","455.060","0.03K","1.04%"
"23/01/2023","454.560","455.060","460.500","455.050","0.01K","0.00%"
"20/01/2023","454.560","453.580","455.060","453.580","0.02K","0.33%"
"19/01/2023","453.080","453.580","460.500","453.580","0.01K","0.00%"
"18/01/2023","453.080","453.580","460.500","453.580","0.01K","0.00%"
"17/01/2023","453.080","452.620","460.500","452.620","0.02K","0.21%"
"16/01/2023","452.120","452.590","460.500","452.590","0.01K","0.01%"
"13/01/2023","452.090","452.130","452.590","452.130","0.01K","0.10%"
"12/01/2023","451.630","451.600","452.130","451.600","0.02K","0.12%"
"11/01/2023","451.100","450.080","451.600","450.080","0.02K","0.34%"
"10/01/2023","449.580","450.050","450.080","450.050","0.01K","0.01%"
"09/01/2023","449.550","450.050","450.080","450.050","0.01K","0.00%"
"06/01/2023","449.550","449.530","450.050","449.530","0.02K","0.12%"
"05/01/2023","449.030","449.010","449.530","449.010","0.01K","0.12%"
"04/01/2023","448.510","448.550","449.010","448.550","0.02K","0.10%"
"03/01/2023","448.050","448.080","448.550","445.500","0.02K","0.11%"
"02/01/2023","447.580","448.080","448.080","448.080","","0.00%"
